web-scraper-order,web-scraper-start-url,category,category-href,title
"1523068201-2387","https://www.zalora.com.my/women/clothing/?from=header","Blazers","https://www.zalora.com.my/women/clothing/blazers/?from=header",""
"1523068211-2609","https://www.zalora.com.my/women/clothing/?from=header","Knitwear & Cardigans","https://www.zalora.com.my/women/clothing/cardigans/?from=header",""
"1523068175-1859","https://www.zalora.com.my/women/clothing/?from=header","Socks","https://www.zalora.com.my/women/clothing/socks/?from=header",""
"1523068228-2826","https://www.zalora.com.my/women/clothing/?from=header","Jeans","https://www.zalora.com.my/women/clothing/jeans/?from=header",""
"1523068215-2662","https://www.zalora.com.my/women/clothing/?from=header","Modern Ethnic Wear","https://www.zalora.com.my/women/clothing/traditional/?from=header",""
"1523068228-2851","https://www.zalora.com.my/women/clothing/?from=header","Jeans","https://www.zalora.com.my/women/clothing/jeans/?from=header",""
"1523068180-1910","https://www.zalora.com.my/women/clothing/?from=header","Plus Size","https://www.zalora.com.my/women/clothing/plus-size/?from=header",""
"1523068233-3019","https://www.zalora.com.my/women/clothing/?from=header","Shorts","https://www.zalora.com.my/women/clothing/shorts/?from=header",""
"1523068211-2539","https://www.zalora.com.my/women/clothing/?from=header","Knitwear & Cardigans","https://www.zalora.com.my/women/clothing/cardigans/?from=header",""
"1523068180-1950","https://www.zalora.com.my/women/clothing/?from=header","Plus Size","https://www.zalora.com.my/women/clothing/plus-size/?from=header",""
"1523068215-2663","https://www.zalora.com.my/women/clothing/?from=header","Modern Ethnic Wear","https://www.zalora.com.my/women/clothing/traditional/?from=header",""
"1523068196-2218","https://www.zalora.com.my/women/clothing/?from=header","Jackets & Coats","https://www.zalora.com.my/women/clothing/jackets-and-coats/?from=header",""
"1523068171-1738","https://www.zalora.com.my/women/clothing/?from=header","Maternity","https://www.zalora.com.my/women/clothing/maternity/?from=header",""
"1523068196-2271","https://www.zalora.com.my/women/clothing/?from=header","Jackets & Coats","https://www.zalora.com.my/women/clothing/jackets-and-coats/?from=header",""
"1523068171-1733","https://www.zalora.com.my/women/clothing/?from=header","Maternity","https://www.zalora.com.my/women/clothing/maternity/?from=header",""
"1523068223-2807","https://www.zalora.com.my/women/clothing/?from=header","Playsuits & Jumpsuits","https://www.zalora.com.my/women/clothing/playsuits-jumpsuits/?from=header",""
"1523068187-2106","https://www.zalora.com.my/women/clothing/?from=header","Petite","https://www.zalora.com.my/women/clothing/petite/?from=header",""
"1523068248-3254","https://www.zalora.com.my/women/clothing/?from=header","Tops","https://www.zalora.com.my/women/clothing/fashion-tops/?from=header",""
"1523068180-1921","https://www.zalora.com.my/women/clothing/?from=header","Plus Size","https://www.zalora.com.my/women/clothing/plus-size/?from=header",""
"1523068175-1904","https://www.zalora.com.my/women/clothing/?from=header","Socks","https://www.zalora.com.my/women/clothing/socks/?from=header",""
"1523068180-1913","https://www.zalora.com.my/women/clothing/?from=header","Plus Size","https://www.zalora.com.my/women/clothing/plus-size/?from=header",""
"1523068228-2920","https://www.zalora.com.my/women/clothing/?from=header","Jeans","https://www.zalora.com.my/women/clothing/jeans/?from=header",""
"1523068192-2205","https://www.zalora.com.my/women/clothing/?from=header","Beachwear","https://www.zalora.com.my/women/clothing/swimwear/?from=header",""
"1523068248-3245","https://www.zalora.com.my/women/clothing/?from=header","Tops","https://www.zalora.com.my/women/clothing/fashion-tops/?from=header",""
"1523068211-2607","https://www.zalora.com.my/women/clothing/?from=header","Knitwear & Cardigans","https://www.zalora.com.my/women/clothing/cardigans/?from=header",""
"1523068223-2812","https://www.zalora.com.my/women/clothing/?from=header","Playsuits & Jumpsuits","https://www.zalora.com.my/women/clothing/playsuits-jumpsuits/?from=header",""
"1523068175-1856","https://www.zalora.com.my/women/clothing/?from=header","Socks","https://www.zalora.com.my/women/clothing/socks/?from=header",""
"1523068238-3092","https://www.zalora.com.my/women/clothing/?from=header","Pants & Leggings","https://www.zalora.com.my/women/clothing/pants-trousers/?from=header",""
"1523068228-2855","https://www.zalora.com.my/women/clothing/?from=header","Jeans","https://www.zalora.com.my/women/clothing/jeans/?from=header",""
"1523068171-1736","https://www.zalora.com.my/women/clothing/?from=header","Maternity","https://www.zalora.com.my/women/clothing/maternity/?from=header",""
"1523068211-2542","https://www.zalora.com.my/women/clothing/?from=header","Knitwear & Cardigans","https://www.zalora.com.my/women/clothing/cardigans/?from=header",""
"1523068211-2544","https://www.zalora.com.my/women/clothing/?from=header","Knitwear & Cardigans","https://www.zalora.com.my/women/clothing/cardigans/?from=header",""
"1523068196-2307","https://www.zalora.com.my/women/clothing/?from=header","Jackets & Coats","https://www.zalora.com.my/women/clothing/jackets-and-coats/?from=header",""
"1523068238-3110","https://www.zalora.com.my/women/clothing/?from=header","Pants & Leggings","https://www.zalora.com.my/women/clothing/pants-trousers/?from=header",""
"1523068215-2689","https://www.zalora.com.my/women/clothing/?from=header","Modern Ethnic Wear","https://www.zalora.com.my/women/clothing/traditional/?from=header",""
"1523068248-3329","https://www.zalora.com.my/women/clothing/?from=header","Tops","https://www.zalora.com.my/women/clothing/fashion-tops/?from=header",""
"1523068228-2902","https://www.zalora.com.my/women/clothing/?from=header","Jeans","https://www.zalora.com.my/women/clothing/jeans/?from=header",""
"1523068243-3226","https://www.zalora.com.my/women/clothing/?from=header","Skirts","https://www.zalora.com.my/women/clothing/skirts/?from=header",""
"1523068171-1806","https://www.zalora.com.my/women/clothing/?from=header","Maternity","https://www.zalora.com.my/women/clothing/maternity/?from=header",""
"1523068215-2634","https://www.zalora.com.my/women/clothing/?from=header","Modern Ethnic Wear","https://www.zalora.com.my/women/clothing/traditional/?from=header",""
"1523068180-1909","https://www.zalora.com.my/women/clothing/?from=header","Plus Size","https://www.zalora.com.my/women/clothing/plus-size/?from=header",""
"1523068238-3070","https://www.zalora.com.my/women/clothing/?from=header","Pants & Leggings","https://www.zalora.com.my/women/clothing/pants-trousers/?from=header",""
"1523068192-2130","https://www.zalora.com.my/women/clothing/?from=header","Beachwear","https://www.zalora.com.my/women/clothing/swimwear/?from=header",""
"1523068248-3300","https://www.zalora.com.my/women/clothing/?from=header","Tops","https://www.zalora.com.my/women/clothing/fashion-tops/?from=header",""
"1523068248-3274","https://www.zalora.com.my/women/clothing/?from=header","Tops","https://www.zalora.com.my/women/clothing/fashion-tops/?from=header",""
"1523068171-1720","https://www.zalora.com.my/women/clothing/?from=header","Maternity","https://www.zalora.com.my/women/clothing/maternity/?from=header",""
"1523068187-2053","https://www.zalora.com.my/women/clothing/?from=header","Petite","https://www.zalora.com.my/women/clothing/petite/?from=header",""
"1523068180-1925","https://www.zalora.com.my/women/clothing/?from=header","Plus Size","https://www.zalora.com.my/women/clothing/plus-size/?from=header",""
"1523068248-3288","https://www.zalora.com.my/women/clothing/?from=header","Tops","https://www.zalora.com.my/women/clothing/fashion-tops/?from=header",""
"1523068223-2755","https://www.zalora.com.my/women/clothing/?from=header","Playsuits & Jumpsuits","https://www.zalora.com.my/women/clothing/playsuits-jumpsuits/?from=header",""
"1523068187-2086","https://www.zalora.com.my/women/clothing/?from=header","Petite","https://www.zalora.com.my/women/clothing/petite/?from=header",""
"1523068192-2167","https://www.zalora.com.my/women/clothing/?from=header","Beachwear","https://www.zalora.com.my/women/clothing/swimwear/?from=header",""
"1523068201-2409","https://www.zalora.com.my/women/clothing/?from=header","Blazers","https://www.zalora.com.my/women/clothing/blazers/?from=header",""
"1523068233-2933","https://www.zalora.com.my/women/clothing/?from=header","Shorts","https://www.zalora.com.my/women/clothing/shorts/?from=header",""
"1523068243-3160","https://www.zalora.com.my/women/clothing/?from=header","Skirts","https://www.zalora.com.my/women/clothing/skirts/?from=header",""
"1523068223-2740","https://www.zalora.com.my/women/clothing/?from=header","Playsuits & Jumpsuits","https://www.zalora.com.my/women/clothing/playsuits-jumpsuits/?from=header",""
"1523068233-2978","https://www.zalora.com.my/women/clothing/?from=header","Shorts","https://www.zalora.com.my/women/clothing/shorts/?from=header",""
"1523068228-2868","https://www.zalora.com.my/women/clothing/?from=header","Jeans","https://www.zalora.com.my/women/clothing/jeans/?from=header",""
"1523068243-3130","https://www.zalora.com.my/women/clothing/?from=header","Skirts","https://www.zalora.com.my/women/clothing/skirts/?from=header",""
"1523068215-2671","https://www.zalora.com.my/women/clothing/?from=header","Modern Ethnic Wear","https://www.zalora.com.my/women/clothing/traditional/?from=header",""
"1523068238-3093","https://www.zalora.com.my/women/clothing/?from=header","Pants & Leggings","https://www.zalora.com.my/women/clothing/pants-trousers/?from=header",""
"1523068201-2411","https://www.zalora.com.my/women/clothing/?from=header","Blazers","https://www.zalora.com.my/women/clothing/blazers/?from=header",""
"1523068187-2101","https://www.zalora.com.my/women/clothing/?from=header","Petite","https://www.zalora.com.my/women/clothing/petite/?from=header",""
"1523068196-2221","https://www.zalora.com.my/women/clothing/?from=header","Jackets & Coats","https://www.zalora.com.my/women/clothing/jackets-and-coats/?from=header",""
"1523068187-2102","https://www.zalora.com.my/women/clothing/?from=header","Petite","https://www.zalora.com.my/women/clothing/petite/?from=header",""
"1523068215-2696","https://www.zalora.com.my/women/clothing/?from=header","Modern Ethnic Wear","https://www.zalora.com.my/women/clothing/traditional/?from=header",""
"1523068201-2415","https://www.zalora.com.my/women/clothing/?from=header","Blazers","https://www.zalora.com.my/women/clothing/blazers/?from=header",""
"1523068187-2092","https://www.zalora.com.my/women/clothing/?from=header","Petite","https://www.zalora.com.my/women/clothing/petite/?from=header",""
"1523068223-2781","https://www.zalora.com.my/women/clothing/?from=header","Playsuits & Jumpsuits","https://www.zalora.com.my/women/clothing/playsuits-jumpsuits/?from=header",""
"1523068196-2243","https://www.zalora.com.my/women/clothing/?from=header","Jackets & Coats","https://www.zalora.com.my/women/clothing/jackets-and-coats/?from=header",""
"1523068192-2191","https://www.zalora.com.my/women/clothing/?from=header","Beachwear","https://www.zalora.com.my/women/clothing/swimwear/?from=header",""
"1523068192-2118","https://www.zalora.com.my/women/clothing/?from=header","Beachwear","https://www.zalora.com.my/women/clothing/swimwear/?from=header",""
"1523068175-1903","https://www.zalora.com.my/women/clothing/?from=header","Socks","https://www.zalora.com.my/women/clothing/socks/?from=header",""
"1523068223-2783","https://www.zalora.com.my/women/clothing/?from=header","Playsuits & Jumpsuits","https://www.zalora.com.my/women/clothing/playsuits-jumpsuits/?from=header",""
"1523068175-1850","https://www.zalora.com.my/women/clothing/?from=header","Socks","https://www.zalora.com.my/women/clothing/socks/?from=header",""
"1523068223-2765","https://www.zalora.com.my/women/clothing/?from=header","Playsuits & Jumpsuits","https://www.zalora.com.my/women/clothing/playsuits-jumpsuits/?from=header",""
"1523068215-2692","https://www.zalora.com.my/women/clothing/?from=header","Modern Ethnic Wear","https://www.zalora.com.my/women/clothing/traditional/?from=header",""
"1523068248-3277","https://www.zalora.com.my/women/clothing/?from=header","Tops","https://www.zalora.com.my/women/clothing/fashion-tops/?from=header",""
"1523068192-2116","https://www.zalora.com.my/women/clothing/?from=header","Beachwear","https://www.zalora.com.my/women/clothing/swimwear/?from=header",""
"1523068233-3008","https://www.zalora.com.my/women/clothing/?from=header","Shorts","https://www.zalora.com.my/women/clothing/shorts/?from=header",""
"1523068192-2186","https://www.zalora.com.my/women/clothing/?from=header","Beachwear","https://www.zalora.com.my/women/clothing/swimwear/?from=header",""
"1523068223-2809","https://www.zalora.com.my/women/clothing/?from=header","Playsuits & Jumpsuits","https://www.zalora.com.my/women/clothing/playsuits-jumpsuits/?from=header",""
"1523068243-3215","https://www.zalora.com.my/women/clothing/?from=header","Skirts","https://www.zalora.com.my/women/clothing/skirts/?from=header",""
"1523068180-1978","https://www.zalora.com.my/women/clothing/?from=header","Plus Size","https://www.zalora.com.my/women/clothing/plus-size/?from=header",""
"1523068180-1968","https://www.zalora.com.my/women/clothing/?from=header","Plus Size","https://www.zalora.com.my/women/clothing/plus-size/?from=header",""
